,country,article_name,revision_id,article_quality_est.,population
16764,Nigeria,Akanbi Oniyangi,760390131.0,Stub,206140000.0
16765,Nigeria,Willie Obiano,760603745.0,Start,206140000.0
16766,Nigeria,Chukwuebuka Anisiobi,761658964.0,Stub,206140000.0
16767,Nigeria,Mohammed Kumalia,762063203.0,Stub,206140000.0
16768,Nigeria,Gaius Obaseki,762106197.0,Start,206140000.0
16769,Nigeria,Abd al-Qadir (Sokoto),762195257.0,Stub,206140000.0
16770,Nigeria,Olugbenga Onaolapo Obadara,762379856.0,Stub,206140000.0
16771,Nigeria,Ahmed Aboki Abdullahi,762496894.0,Stub,206140000.0
16772,Nigeria,Friday Osanebi,762732359.0,Start,206140000.0
16773,Nigeria,Abdulkadir Kure,763271950.0,Stub,206140000.0
16774,Nigeria,Kande Balarabe,763593394.0,Stub,206140000.0
16775,Nigeria,Richard Okonye,763681992.0,Start,206140000.0
16776,Nigeria,Sabo Bakin Zuwo,763697656.0,Start,206140000.0
16777,Nigeria,Mamman Shata,763883697.0,Start,206140000.0
16778,Nigeria,Felix Hyatt,763999983.0,Stub,206140000.0
16779,Nigeria,Zacheus Chukwukaelo Obi,764970868.0,Stub,206140000.0
16780,Nigeria,Michael Opeyemi Bamidele,765023792.0,Start,206140000.0
16781,Nigeria,Akachukwu Sullivan Nwankpo,765041723.0,C,206140000.0
16782,Nigeria,Lekan Salami,765049939.0,Start,206140000.0
16783,Nigeria,Moses Da Rocha,765260051.0,Start,206140000.0
16784,Nigeria,Oluwaseyi Makinde,765263822.0,C,206140000.0
16785,Nigeria,Yusuf Musa Nagogo,765273612.0,Start,206140000.0
16786,Nigeria,Saidu Samaila Sambawa,765320219.0,C,206140000.0
16787,Nigeria,Segun Abraham,765563643.0,Start,206140000.0
16788,Nigeria,Bukar Shaib,766493465.0,Stub,206140000.0
16789,Nigeria,Alhaji Yahaya Madawaki,766945320.0,Start,206140000.0
16790,Nigeria,Gabriel Suswam,767628905.0,Start,206140000.0
16791,Nigeria,Sir Jude Ejiogu,768045378.0,Stub,206140000.0
16792,Nigeria,Sheikh Ahmed Abdullah,768212416.0,Stub,206140000.0
16793,Nigeria,Samson Omeruah,768292967.0,Start,206140000.0
16794,Nigeria,Dabo Aliyu,768440728.0,Stub,206140000.0
16795,Nigeria,Ibrahim Kazaure,768484304.0,Stub,206140000.0
16796,Nigeria,Josaiah Ndubuisi Wachuku,768489794.0,Stub,206140000.0
16797,Nigeria,Bassey Asuquo,768587573.0,Stub,206140000.0
16798,Nigeria,Michael Otedola,768611476.0,Start,206140000.0
16799,Nigeria,Clem Ohameze,768747977.0,Start,206140000.0
16800,Nigeria,Hadiza Bala Usman,769343495.0,Start,206140000.0
16801,Nigeria,Abubakar Malami,769900146.0,Start,206140000.0
16802,Nigeria,Ifeanyi Ugwuanyi,770052156.0,C,206140000.0
16803,Nigeria,Steve Ayorinde,770262490.0,C,206140000.0
16804,Nigeria,Richard Akinjide,770262534.0,Start,206140000.0
16805,Nigeria,Sirika Hadi,771454540.0,Start,206140000.0
16806,Nigeria,Ahmed Idris,771500609.0,Stub,206140000.0
16807,Nigeria,Grace Ekpiwhre,771833733.0,Start,206140000.0
16808,Nigeria,Victor Akande,772191879.0,Stub,206140000.0
16809,Nigeria,Eziuche Ubani,772363251.0,Start,206140000.0
16810,Nigeria,Isyaku Ibrahim,772366075.0,Start,206140000.0
16811,Nigeria,Rilwanu Lukman,772635428.0,C,206140000.0
16812,Nigeria,Edmund Daukoru,772635472.0,Start,206140000.0
16813,Nigeria,Augustus Aikhomu,772962322.0,Start,206140000.0
16814,Nigeria,Felix A. Obuah,773417427.0,Start,206140000.0
16815,Nigeria,Mike Akhigbe,773596602.0,Start,206140000.0
16816,Nigeria,Omotayo Oduntan,773766121.0,Stub,206140000.0
16817,Nigeria,Amal Pepple,773923186.0,Start,206140000.0
16818,Nigeria,Haliru Zakari Jikantoro,774077595.0,Stub,206140000.0
16819,Nigeria,Virginia Etiaba,774143828.0,Start,206140000.0
16820,Nigeria,John Nnia Nwodo,774178817.0,Start,206140000.0
16821,Nigeria,Samuel Ikon,774250291.0,Start,206140000.0
16822,Nigeria,Ishaya Mark Aku,774378994.0,Start,206140000.0
16823,Nigeria,Ibrahim Gusau,774470803.0,Stub,206140000.0
16824,Nigeria,Idris Waziri,774519887.0,Stub,206140000.0
16825,Nigeria,Stephen Oru,774657494.0,Start,206140000.0
16826,Nigeria,Donald Duke,775247499.0,Start,206140000.0
16827,Nigeria,Magaji Muhammed,775487584.0,Stub,206140000.0
16828,Nigeria,Henry Okon Archibong,775705253.0,Stub,206140000.0
16829,Nigeria,Janet Nwadiogo Mokelu,776130152.0,Start,206140000.0
16830,Nigeria,Philip Shaibu,776318059.0,Start,206140000.0
16831,Nigeria,Jereton Mariere,776503248.0,Start,206140000.0
16832,Nigeria,Reynolds Bekinbo Dagogo-Jack,776690769.0,C,206140000.0
16833,Nigeria,Mudasiru Oyetunde Hussein,776822971.0,Start,206140000.0
16834,Nigeria,List of ambassadors of Nigeria,776971035.0,Stub,206140000.0
16835,Nigeria,John Okechukwuemeka,777156398.0,Start,206140000.0
16836,Nigeria,Joy Ogwu,777639961.0,Start,206140000.0
16837,Nigeria,Stephen Akiga,777804573.0,Stub,206140000.0
16838,Nigeria,Adedeji Adeleke,777928073.0,Stub,206140000.0
16839,Nigeria,Isa Yuguda,778076626.0,Start,206140000.0
16840,Nigeria,Kashim Ibrahim-Imam,778399850.0,Start,206140000.0
16841,Nigeria,Kayode Otitoju,778492762.0,Start,206140000.0
16842,Nigeria,Kema Chikwe,778591078.0,Start,206140000.0
16843,Nigeria,Olusegun Olutoyin Aganga,779173965.0,C,206140000.0
16844,Nigeria,Rita Akpan,779397776.0,Start,206140000.0
16845,Nigeria,Aishat Ismail,779397867.0,Start,206140000.0
16846,Nigeria,Maryam Ciroma,779397948.0,Start,206140000.0
16847,Nigeria,Saudatu Bungudu,779398071.0,Stub,206140000.0
16848,Nigeria,Jerry Gana,779398200.0,Start,206140000.0
16849,Nigeria,Salamatu Hussaini Suleiman,779398347.0,Start,206140000.0
16850,Nigeria,Josephine Anenih,779398522.0,Start,206140000.0
16851,Nigeria,Khairat Abdulrazaq-Gwadabe,779398761.0,Start,206140000.0
16852,Nigeria,Patricia Akwashiki,779399917.0,Start,206140000.0
16853,Nigeria,Iyabo Anisulowo,779400398.0,Start,206140000.0
16854,Nigeria,Kofoworola Bucknor,779408691.0,Stub,206140000.0
16855,Nigeria,Mbonu Ojike,779424593.0,C,206140000.0
16856,Nigeria,Badaru Abubakar,779439478.0,Start,206140000.0
16857,Nigeria,Abubakar Mohammed,779487320.0,Stub,206140000.0
16858,Nigeria,Adamu Garba Talba,779487343.0,Start,206140000.0
16859,Nigeria,Ahmed Muhammad Maccido,779487453.0,Stub,206140000.0
16860,Nigeria,Akinlabi Olasunkanmi,779487474.0,Start,206140000.0
16861,Nigeria,Andrew Babalola,779487494.0,Stub,206140000.0
16862,Nigeria,Audu Idris Umar,779487581.0,Start,206140000.0
16863,Nigeria,Baba Tela,779487593.0,Stub,206140000.0
16864,Nigeria,Ben-Collins Ndu,779487623.0,Start,206140000.0
16865,Nigeria,Dahiru Bako Gassol,779487749.0,Stub,206140000.0
16866,Nigeria,Festus Olabode Ola,779487894.0,Stub,206140000.0
16867,Nigeria,Gbenga Ogunniya,779487925.0,Start,206140000.0
16868,Nigeria,Gregory Ngaji,779487945.0,Start,206140000.0
16869,Nigeria,Gyang Dalyop Datong,779487950.0,Start,206140000.0
16870,Nigeria,Haruna Abubakar,779487992.0,Stub,206140000.0
16871,Nigeria,Haruna Aziz Zeego,779487993.0,Stub,206140000.0
16872,Nigeria,Hassan Muhammed Gusau,779487997.0,Stub,206140000.0
16873,Nigeria,Hosea Ehinlanwo,779488003.0,Start,206140000.0
16874,Nigeria,Hyde Onuaguluchi,779488005.0,Stub,206140000.0
16875,Nigeria,Ibiapuye Martyns-Yellowe,779488016.0,Stub,206140000.0
16876,Nigeria,Ibrahim Kura Mohammed,779488019.0,Start,206140000.0
16877,Nigeria,Ibrahim Kuta,779488020.0,Start,206140000.0
16878,Nigeria,Ibrahim Muhammed Kirikasama,779488031.0,Start,206140000.0
16879,Nigeria,Idi Othman Guda,779488036.0,Stub,206140000.0
16880,Nigeria,Idris Abubakar,779488041.0,Stub,206140000.0
16881,Nigeria,Ifeanyi Ararume,779488044.0,Stub,206140000.0
16882,Nigeria,Ikechukwu Obiorah,779488064.0,Start,206140000.0
16883,Nigeria,Isa Mohammed (Nigerian senator),779488066.0,Stub,206140000.0
16884,Nigeria,John Azuta-Mbata,779488110.0,Start,206140000.0
16885,Nigeria,Jonathan Zwingina,779488117.0,Stub,206140000.0
16886,Nigeria,Joseph Olatunji Ajayi,779488124.0,Stub,206140000.0
16887,Nigeria,Joseph Waku,779488126.0,Stub,206140000.0
16888,Nigeria,Jubril Aminu,779488141.0,Start,206140000.0
16889,Nigeria,Julius Ucha,779488144.0,Start,206140000.0
16890,Nigeria,Kaka Mallam Yale,779488147.0,Start,206140000.0
16891,Nigeria,Kawu Peto Dukku,779488152.0,Start,206140000.0
16892,Nigeria,Lawrence Ayo,779488173.0,Stub,206140000.0
16893,Nigeria,Mohammed A. Muhammed,779488234.0,Start,206140000.0
16894,Nigeria,Mohammed Adamu Bello,779488239.0,Start,206140000.0
16895,Nigeria,Mohammed Tukur Liman,779488251.0,Stub,206140000.0
16896,Nigeria,Moji Akinfenwa,779488252.0,Start,206140000.0
16897,Nigeria,Nimi Barigha-Amange,779488273.0,Start,206140000.0
16898,Nigeria,Omololu Meroyi,779488303.0,Start,206140000.0
16899,Nigeria,Osita Izunaso,779488337.0,Start,206140000.0
16900,Nigeria,Otaru Salihu Ohize,779488339.0,Stub,206140000.0
16901,Nigeria,Patrick Aga,779488345.0,Stub,206140000.0
16902,Nigeria,Patrick Osakwe,779488348.0,Start,206140000.0
16903,Nigeria,Roland Owie,779488355.0,Stub,206140000.0
16904,Nigeria,Sa'idu Ahmed Alkali,779488356.0,Stub,206140000.0
16905,Nigeria,Sahabi Alhaji Yaú,779488360.0,Start,206140000.0
16906,Nigeria,Saidu Kumo,779488368.0,Start,206140000.0
16907,Nigeria,Salisu Matori,779488370.0,Start,206140000.0
16908,Nigeria,Sama’ila Mamman,779488376.0,Start,206140000.0
16909,Nigeria,Satty Davies Gogwim,779488378.0,Start,206140000.0
16910,Nigeria,Silas Janfa,779488381.0,Start,206140000.0
16911,Nigeria,Simeon Oduoye,779488383.0,Start,206140000.0
16912,Nigeria,Simon Ajibola,779488384.0,Start,206140000.0
16913,Nigeria,Sola Akinyede,779488387.0,Start,206140000.0
16914,Nigeria,Sylvanus Ngele,779488405.0,Stub,206140000.0
16915,Nigeria,Sylvester Anyanwu,779488409.0,Start,206140000.0
16916,Nigeria,Sylvester Ayodele Arise,779488411.0,Start,206140000.0
16917,Nigeria,Tawar Umbi Wada,779488414.0,Stub,206140000.0
16918,Nigeria,Tokunbo Afikuyomi,779488428.0,Stub,206140000.0
16919,Nigeria,Tupele-Ebi Diffa,779488435.0,Stub,206140000.0
16920,Nigeria,Udoma Udo Udoma,779488440.0,Start,206140000.0
16921,Nigeria,Umar Usman Dukku,779488443.0,Stub,206140000.0
16922,Nigeria,Umaru Dahiru,779488446.0,Start,206140000.0
16923,Nigeria,Victor Oyofo,779488452.0,Stub,206140000.0
16924,Nigeria,Vincent Obasi Usulor,779488454.0,Stub,206140000.0
16925,Nigeria,Wahab Dosunmu,779488456.0,Stub,206140000.0
16926,Nigeria,Wilson Asinobi Ake,779488458.0,Start,206140000.0
16927,Nigeria,Yushau Anka,779488463.0,Start,206140000.0
16928,Nigeria,Gbemisola Ruqayyah Saraki,779488979.0,Start,206140000.0
16929,Nigeria,Joy Emodi,779489069.0,Start,206140000.0
16930,Nigeria,Nkechi Justina Nwaogu,779489215.0,Start,206140000.0
16931,Nigeria,Stella Omu,779489281.0,Start,206140000.0
16932,Nigeria,Zainab Abdulkadir Kure,779489373.0,Stub,206140000.0
16933,Nigeria,Nenadi Usman,779578315.0,Start,206140000.0
16934,Nigeria,Ken Nnamani,779710549.0,Start,206140000.0
16935,Nigeria,Jumoke Akindele,779732906.0,Start,206140000.0
16936,Nigeria,Patrica Ndogu,779745886.0,Stub,206140000.0
16937,Nigeria,Lateef Adegbite,779961769.0,C,206140000.0
16938,Nigeria,Ita David Ikpeme,780341622.0,Start,206140000.0
16939,Nigeria,Nkeiruka Onyejeocha,781024802.0,Stub,206140000.0
16940,Nigeria,Folake Olunloyo,781239098.0,Stub,206140000.0
16941,Nigeria,List of impeached Nigerian state governors,781543519.0,Start,206140000.0
16942,Nigeria,Ebikabowei Victor-Ben,782178603.0,Start,206140000.0
16943,Nigeria,Segun Adewale (Aeroland),782357462.0,Start,206140000.0
16944,Nigeria,Sunday Fajinmi,782357673.0,Start,206140000.0
16945,Nigeria,Ibrahim Tahir,782437981.0,Start,206140000.0
16946,Nigeria,Adams Dabotorudima,782848034.0,Stub,206140000.0
16947,Nigeria,Smart Adeyemi,783362770.0,Start,206140000.0
16948,Nigeria,Anna Mghwira,783656407.0,Start,206140000.0
16949,Nigeria,Martin Elechi,783728193.0,Stub,206140000.0
16950,Nigeria,James Ocholi,783737928.0,Stub,206140000.0
16951,Nigeria,Clement Isong,783833481.0,C,206140000.0
16952,Nigeria,Mas’ud El-Jibril,783912480.0,Stub,206140000.0
16953,Nigeria,Ikuinyi O. Ibani,783959501.0,Stub,206140000.0
16954,Nigeria,Bala Mohammed,784005120.0,Start,206140000.0
16955,Nigeria,Matthew Mbu Junior,784026624.0,Start,206140000.0
16956,Nigeria,Mohammed Saleh,784066388.0,Start,206140000.0
16957,Nigeria,Omobola Johnson,784420624.0,Start,206140000.0
16958,Nigeria,Moses Majekodunmi,784959290.0,Start,206140000.0
16959,Nigeria,Temitope Aluko,784986720.0,Start,206140000.0
16960,Nigeria,Soji Adejumo,784990535.0,C,206140000.0
16961,Nigeria,Sam Dede,786058863.0,Stub,206140000.0
16962,Nigeria,Christopher Kolade,786694361.0,Start,206140000.0
16963,Nigeria,Abba Musa Rimi,787364831.0,Start,206140000.0
16964,Nigeria,Abdallah Wali,787384789.0,Stub,206140000.0
16965,Nigeria,Abdul'aziz Abubakar Yari,787393938.0,Start,206140000.0
16966,Nigeria,Abdul Yandoma,787402226.0,Stub,206140000.0
16967,Nigeria,Abdulahi Bala Adamu,787402298.0,Stub,206140000.0
16968,Nigeria,Abdulazeez Ibrahim,787402426.0,Stub,206140000.0
16969,Nigeria,Abdulaziz Usman,787402662.0,Start,206140000.0
16970,Nigeria,Abdullahi Shelleng,787407307.0,Start,206140000.0
16971,Nigeria,Abdulmumini M. Hassan,787407620.0,Stub,206140000.0
16972,Nigeria,Abdurrahman Shugaba Darman,787408840.0,Start,206140000.0
16973,Nigeria,Abike Dabiri,787427764.0,Start,206140000.0
16974,Nigeria,Abubakar Atiku Bagudu,787471496.0,Start,206140000.0
16975,Nigeria,Abubakar Habu Hashidu,787471669.0,Start,206140000.0
16976,Nigeria,Abubakar Iro Danmusa,787471696.0,Stub,206140000.0
16977,Nigeria,Abubakar Mahdi,787471718.0,Stub,206140000.0
16978,Nigeria,Adawari Pepple,787640191.0,Stub,206140000.0
16979,Nigeria,Adebayo Adedeji,787649558.0,Start,206140000.0
16980,Nigeria,Adebayo Salami,787649673.0,Stub,206140000.0
16981,Nigeria,Adefemi Kila,787650223.0,Start,206140000.0
16982,Nigeria,Adeleke Mamora,787659664.0,Start,206140000.0
16983,Nigeria,Adoga Onah,787707786.0,Stub,206140000.0
16984,Nigeria,Wilson Sabiya,787708023.0,Stub,206140000.0
16985,Nigeria,Efunroye Tinubu,787788195.0,C,206140000.0
16986,Nigeria,Ahmed Hassan Barata,787914691.0,Start,206140000.0
16987,Nigeria,Ahmed Mohammed Inuwa,787916328.0,Stub,206140000.0
16988,Nigeria,Ahmed Usman,787919039.0,Start,206140000.0
16989,Nigeria,Ahmed Zanna,787919453.0,Start,206140000.0
16990,Nigeria,Mamman Bello Ali,787959802.0,Stub,206140000.0
16991,Nigeria,Akin Babalola Kamar Odunsi,788033950.0,Start,206140000.0
16992,Nigeria,Akpan Isemin,788042755.0,Start,206140000.0
16993,Nigeria,Emmanuel C. Aguma,788177602.0,Stub,206140000.0
16994,Nigeria,Desmond Akawor,788177605.0,Stub,206140000.0
16995,Nigeria,John Bazia,788177613.0,Stub,206140000.0
16996,Nigeria,Chinyere Igwe,788177633.0,Stub,206140000.0
16997,Nigeria,Bright Jacob,788177639.0,Stub,206140000.0
16998,Nigeria,Isaac Kamalu,788177641.0,Stub,206140000.0
16999,Nigeria,Kenneth Kobani,788177644.0,Stub,206140000.0
17000,Nigeria,Roseline Konya,788177649.0,Stub,206140000.0
17001,Nigeria,Fred Kpakol,788177653.0,Stub,206140000.0
17002,Nigeria,Ephraim Nwuzi,788177657.0,Stub,206140000.0
17003,Nigeria,Ukel Oyaghiri,788177671.0,Start,206140000.0
17004,Nigeria,Chukwuemeka Woke,788177679.0,Stub,206140000.0
17005,Nigeria,Albert Legogie,788197928.0,Stub,206140000.0
17006,Nigeria,Godwin Obaseki,788436008.0,Stub,206140000.0
17007,Nigeria,Ogor Okuweh,788443858.0,Stub,206140000.0
17008,Nigeria,Mohammed Barkindo,788475043.0,Stub,206140000.0
17009,Nigeria,Ali Sa'ad Birnin-Kudu,788480390.0,Stub,206140000.0
17010,Nigeria,Aliyu Doma,788534823.0,Start,206140000.0
17011,Nigeria,Obinna Chidoka,788693572.0,Start,206140000.0
17012,Nigeria,Aminu Sule Garo,788879037.0,Start,206140000.0
17013,Nigeria,Amos Adamu,788902905.0,C,206140000.0
17014,Nigeria,Ebiti Ndok,788932955.0,Stub,206140000.0
17015,Nigeria,Wuraola Esan,788997606.0,Start,206140000.0
17016,Nigeria,Elizabeth Adekogbe,789002958.0,Start,206140000.0
17017,Nigeria,Remi Sonaiya,789093991.0,Start,206140000.0
17018,Nigeria,Henry Adefope,789230538.0,Start,206140000.0
17019,Nigeria,Annie Okonkwo,789345193.0,Start,206140000.0
17020,Nigeria,Anthony Agbo,789397226.0,Start,206140000.0
17021,Nigeria,Anthony George Manzo,789405518.0,Start,206140000.0
17022,Nigeria,Anthony Ikhazoboh,789407739.0,Stub,206140000.0
17023,Nigeria,Silas Ali Agara,789549126.0,Stub,206140000.0
17024,Nigeria,Idris Wada,789549141.0,Stub,206140000.0
17025,Nigeria,Onimim Jacks,789653447.0,Start,206140000.0
17026,Nigeria,Arikpo Okoi,789701950.0,Stub,206140000.0
17027,Nigeria,John Wash Pam,789828178.0,Stub,206140000.0
17028,Nigeria,Asheik Jarma,789897702.0,Stub,206140000.0
17029,Nigeria,Onyeka Onwenu,790034865.0,Start,206140000.0
17030,Nigeria,Awwal Ibrahim,790270671.0,Start,206140000.0
17031,Nigeria,Ayo Oni,790294111.0,Stub,206140000.0
17032,Nigeria,Kingsley Kuku,790340381.0,C,206140000.0
17033,Nigeria,Baba Adamu Iyam,790369329.0,Stub,206140000.0
17034,Nigeria,Babafemi Ogundipe,790370929.0,Start,206140000.0
17035,Nigeria,Babatunde Elegbede,790372368.0,Start,206140000.0
17036,Nigeria,Badamasi Maccido,790410910.0,Start,206140000.0
17037,Nigeria,Aisha Alhassan,790411731.0,C,206140000.0
17038,Nigeria,Bashir Adeniyi Musa,790695051.0,Stub,206140000.0
17039,Nigeria,Matthew Ifeanyi Nwagwu,790841268.0,Start,206140000.0
17040,Nigeria,Bello Maitama Yusuf,790915504.0,Stub,206140000.0
17041,Nigeria,Alhaji Alabi Hassan Olajoku,790921577.0,C,206140000.0
17042,Nigeria,Bello Hayatu Gwarzo,791012716.0,Start,206140000.0
17043,Nigeria,Bello Jibrin Gada,791012753.0,Start,206140000.0
17044,Nigeria,Maitama Sule,791392061.0,Start,206140000.0
17045,Nigeria,Salisu Abubakar Maikasuwa,791421640.0,Stub,206140000.0
17046,Nigeria,Biodun Ogunbiyi,791503119.0,Start,206140000.0
17047,Nigeria,Blessing Didia,791690154.0,Stub,206140000.0
17048,Nigeria,Babachi Lawal,791726285.0,Stub,206140000.0
17049,Nigeria,Bob-Manuel Udokwu,791767952.0,Stub,206140000.0
17050,Nigeria,Kate Henshaw,791798551.0,Start,206140000.0
17051,Nigeria,Pauline Tallen,791824810.0,Start,206140000.0
17052,Nigeria,Bola Afonja,791885383.0,Stub,206140000.0
17053,Nigeria,Brimmo Yusuf,792328388.0,Stub,206140000.0
17054,Nigeria,T. O. S. Benson,792375026.0,GA,206140000.0
17055,Nigeria,Bukky Wright,792576231.0,Start,206140000.0
17056,Nigeria,Bethel Nnaemeka Amadi,792729943.0,Stub,206140000.0
17057,Nigeria,Yahaya Bello,792796516.0,Stub,206140000.0
17058,Nigeria,Godwin Ogbaga,793630677.0,Start,206140000.0
17059,Nigeria,Umaru Dikko,793750975.0,Start,206140000.0
17060,Nigeria,Ali Modu Sheriff,793902400.0,Start,206140000.0
17061,Nigeria,Samuel Akintola,793922357.0,C,206140000.0
17062,Nigeria,Chijioke Nwakodo,793947308.0,Stub,206140000.0
17063,Nigeria,Chinyere Ike Nwosu,794022939.0,Start,206140000.0
17064,Nigeria,Kamorudeen Adekunle Adedibu,794024094.0,Stub,206140000.0
17065,Nigeria,Lanre Towry-Coker,794044467.0,Start,206140000.0
17066,Nigeria,Chris Ogiemwonyi,794130997.0,C,206140000.0
17067,Nigeria,Aliyu Abubakar,794160019.0,Stub,206140000.0
17068,Nigeria,Oshodi Tapa,794164823.0,Start,206140000.0
17069,Nigeria,Thomas Aguiyi-Ironsi,794209686.0,Stub,206140000.0
17070,Nigeria,Chukwuemeka Ezeife,794311690.0,Start,206140000.0
17071,Nigeria,Clarence Olafemi,794589024.0,Stub,206140000.0
17072,Nigeria,Cletus Komena Emein,794659435.0,Start,206140000.0
17073,Nigeria,Henry Dele Alake,795105762.0,C,206140000.0
17074,Nigeria,Osita Ogbu,795125234.0,Stub,206140000.0
17075,Nigeria,Abubakar Barde,795220296.0,Start,206140000.0
17076,Nigeria,Olajumoke Okoya-Thomas,795391316.0,Start,206140000.0
17077,Nigeria,Draft:Moses Ukpong,795631581.0,Start,206140000.0
17078,Nigeria,Anthony Obi,795834056.0,Start,206140000.0
17079,Nigeria,Alphonsus Obi Igbeke,795961653.0,Start,206140000.0
17080,Nigeria,Attahiru Bafarawa,796043577.0,Start,206140000.0
17081,Nigeria,Marshal Harry,796168791.0,Stub,206140000.0
17082,Nigeria,Janet Akinrinade,796211909.0,Stub,206140000.0
17083,Nigeria,Adebayo Johnson Bankole,796219391.0,Stub,206140000.0
17084,Nigeria,Laz Unaogu,796222560.0,Start,206140000.0
17085,Nigeria,Ahmed Sani Stores,796308865.0,Stub,206140000.0
17086,Nigeria,Ali Olanusi,796490612.0,Start,206140000.0
17087,Nigeria,Alani Bankole,796491693.0,Start,206140000.0
17088,Nigeria,Lee Maeba,796671529.0,Stub,206140000.0
17089,Nigeria,Wahab Dosumu,796741557.0,Stub,206140000.0
17090,Nigeria,Adebayo Lawal,796850334.0,Stub,206140000.0
17091,Nigeria,Bashir Tofa,797039755.0,Start,206140000.0
17092,Nigeria,Henry Hesketh Bell,797072646.0,Stub,206140000.0
17093,Nigeria,Oluranti Adebule,797214276.0,Start,206140000.0
17094,Nigeria,Bello Mohammed Tukur,797218957.0,Start,206140000.0
17095,Nigeria,Dan Etete,797311518.0,Start,206140000.0
17096,Nigeria,Umar Barde Yakubu,797486598.0,Stub,206140000.0
17097,Nigeria,David Ejoor,797505812.0,Stub,206140000.0
17098,Nigeria,Patrick Obahiagbon,797615860.0,Start,206140000.0
17099,Nigeria,Olatoye Tempitope Sugar,797615899.0,C,206140000.0
17100,Nigeria,Beni Lar,797669571.0,Start,206140000.0
17101,Nigeria,Gregory Agboneni,797785096.0,Stub,206140000.0
17102,Nigeria,Lynda Chuba-Ikpeazu,797821827.0,Start,206140000.0
17103,Nigeria,Mahmud Kanti Bello,797892196.0,Start,206140000.0
17104,Nigeria,Abubakar Musa,798037046.0,Stub,206140000.0
17105,Nigeria,Martins Azubuike,798266586.0,Stub,206140000.0
17106,Nigeria,Ibrahim Kefas,798282992.0,Stub,206140000.0
17107,Nigeria,James Churchill Vaughan,798353163.0,Start,206140000.0
17108,Nigeria,James Johnson (minister),798356435.0,Start,206140000.0
17109,Nigeria,Joseph Fadahunsi,798454843.0,Stub,206140000.0
17110,Nigeria,Julius Momo Udochi,798471351.0,Stub,206140000.0
17111,Nigeria,Catherine Obianuju Acholonu,798483512.0,C,206140000.0
17112,Nigeria,Kayode Soyinka,798507447.0,C,206140000.0
17113,Nigeria,Kemi Adeosun,798515840.0,Start,206140000.0
17114,Nigeria,Dahiru Awaisu Kuta,798692069.0,Stub,206140000.0
17115,Nigeria,Dalhatu Umaru Sangari,798724678.0,Stub,206140000.0
17116,Nigeria,Sam Egwu,798766678.0,Stub,206140000.0
17117,Nigeria,Daniel Saror,798871647.0,Stub,206140000.0
17118,Nigeria,Mohammed Abba Gana,799023344.0,Stub,206140000.0
17119,Nigeria,David Bamigboye,799083660.0,Start,206140000.0
17120,Nigeria,David Brigidi,799098387.0,Start,206140000.0
17121,Nigeria,Reyenieju Daniel,799130747.0,Start,206140000.0
17122,Nigeria,Davou Zang,799279077.0,Stub,206140000.0
17123,Nigeria,Adekoya Adesegun Abdel-Majid,799449037.0,C,206140000.0
17124,Nigeria,Albert Horsfall,799605501.0,C,206140000.0
17125,Nigeria,Desmond Elliot,799714270.0,C,206140000.0
17126,Nigeria,Onyebuchi Chukwu,799923214.0,Start,206140000.0
17127,Nigeria,Muhammadu Dikko Yusufu,799924848.0,Start,206140000.0
17128,Nigeria,Kam Selem,799927567.0,Stub,206140000.0
17129,Nigeria,Domingo Alaba Obende,800232100.0,Start,206140000.0
17130,Nigeria,Donald Etiebet,800294893.0,Start,206140000.0
17131,Nigeria,Dora Akunyili,800350441.0,C,206140000.0
17132,Nigeria,Doyin Okupe,800449623.0,Stub,206140000.0
17133,Nigeria,Adenike Grange,800470827.0,C,206140000.0
17134,Nigeria,Babatunde Omotoba,800565045.0,Start,206140000.0
17135,Nigeria,Femi Falana,800594693.0,Stub,206140000.0
17136,Nigeria,Sunday Ifere,800722221.0,Stub,206140000.0
17137,Nigeria,Gogo Chu Nzeribe,800933617.0,Stub,206140000.0
17138,Nigeria,Joseph Abulu,800983788.0,Start,206140000.0
17139,Nigeria,Tope Ademiluyi,801006664.0,Stub,206140000.0
17140,Nigeria,Blessing Nwagba,801081477.0,Start,206140000.0
17141,Nigeria,Richard Mofe-Damijo,801220994.0,Start,206140000.0
17142,Nigeria,Danladi Abdullahi Sankara,801246256.0,Start,206140000.0
17143,Nigeria,Ned Nwoko,801316718.0,Start,206140000.0
17144,Nigeria,Mohammed Kabiru Jibril,801421680.0,Start,206140000.0
17145,Nigeria,Ahmadu Ali,801447788.0,Stub,206140000.0
17146,Nigeria,Bola Ige,801466555.0,C,206140000.0
17147,Nigeria,Danboyi Usman,801488633.0,Stub,206140000.0
17148,Nigeria,Eme Ufot Ekaette,801527946.0,Start,206140000.0
17149,Nigeria,Emmanuel Essien,801570358.0,Start,206140000.0
17150,Nigeria,Akolisa Ufodike,801613741.0,Start,206140000.0
17151,Nigeria,Dum Dekor,801877438.0,Stub,206140000.0
17152,Nigeria,Otunba Akin Alabi,801923458.0,Start,206140000.0
17153,Nigeria,Ezenwo Nyesom Wike,802004796.0,C,206140000.0
17154,Nigeria,Edward Ikem Okeke,802030364.0,Start,206140000.0
17155,Nigeria,Simi Johnson,802172137.0,C,206140000.0
17156,Nigeria,Terhemen Tarzoor,802180507.0,Start,206140000.0
